id;date;feat1;feat2;feat3;feat4;feat5;feat6;feat7;feat8;feat9;feat10;feat11;feat12;feat13;feat14;feat15;feat16;feat17;feat18;feat19;feat20;feat21;feat22;feat23;feat24;feat25;feat26;feat27;feat28;feat29;target;target2
4950;10.05.2022;1;12000;FULL_TIME;10000;45;0;0;385;222;11;;;;638;;;276;20;;UNIVERSITY_FULL_TIME;12;1;14;-0,942260922;-0,334879612;-1,13311E-15;1;0,866025404;-0,5;0;6702
4951;07.05.2022;1;20000;FULL_TIME;9500;37;0;0;1129;;6;;;;;483;;;21;;UNIVERSITY_FULL_TIME;7;1;7;-0,942260922;-0,334879612;-1,13311E-15;1;0,866025404;-0,5;0;5501
4952;14.02.2022;;;;;;1;0,333333333;72;0;55;;;;1668;;;72;14;;UNIVERSITY_PART_TIME;30;3;11;-0,942260922;-0,334879612;-1,13311E-15;1;0,866025404;-0,5;1;2923
4953;31.01.2022;0;20000;FULL_TIME;5000;28;0;0;1418;221;21;280;;333;700;332;;346;18;91;UNIVERSITY_FULL_TIME;15;1;9;-0,942260922;-0,334879612;-1,13311E-15;1;0,866025404;-0,5;0;-2258
4954;03.03.2022;1;9800;FULL_TIME;5820;32;0;0;319;693;13;;;62;750;;;34;2;;UNIVERSITY_FULL_TIME;30;2;12;-0,942260922;-0,334879612;-1,13311E-15;1;0,866025404;-0,5;0;5505
4955;18.03.2022;1;6000;FULL_TIME;2000;28;0;0;1086;0;45;;;;991;44;;306;1;;UNIVERSITY_FULL_TIME;30;1;1;-0,942260922;-0,334879612;-1,13311E-15;1;0,866025404;-0,5;0;3072
4956;20.01.2022;0;15000;AUTONOMIC;11500;56;6;0,857142857;1434;1488;24;2530;;;1300;37;;136;9;37;BASIC_EDUCATION_AUTONOMIC;30;7;24;-0,942260922;-0,334879612;-1,13311E-15;1;0,866025404;-0,5;1;-1309
4957;24.03.2022;0;47000;TEMPORAL;20000;31;1;0,5;417;0;76;2000;;;565;23;;337;1;23;BASIC_EDUCATION_TEMPORAL;7;2;10;-0,942260922;-0,334879612;-1,13311E-15;1;0,866025404;-0,5;0;1503
4958;10.01.2022;1;12000;HOME;5000;34;0;0;81;0;58;;;;5000;;;81;1;;UNIVERSITY_HOME;7;1;1;-0,942260922;-0,334879612;-1,13311E-15;1;0,866025404;-0,5;0;1311
4959;09.04.2022;;;;;;0;0;1436;1112;36;;;0;2400;576;;231;21;;BASIC_EDUCATION_FULL_TIME;30;1;12;-0,942260922;-0,334879612;-1,13311E-15;1;0,866025404;-0,5;1;-4545
4960;12.05.2022;0;12000;FULL_TIME;2500;34;0;0;917;0;35;;;;18000;10;;326;1;;BACCALAUREATE_FULL_TIME;10;1;7;-0,942260922;-0,334879612;-1,13311E-15;1;0,866025404;-0,5;0;1570
4961;01.05.2022;1;20000;AUTONOMIC;10000;32;2;0,666666667;159;0;46;;;62;7620;684;;159;15;;UNIVERSITY_AUTONOMIC;30;3;27;-0,942260922;-0,334879612;-1,13311E-15;1;0,866025404;-0,5;0;4034
4962;11.02.2022;0;6000;AUTONOMIC;4000;38;0;0;778;673;66;;;78;6276;;;104;104;;BASIC_EDUCATION_AUTONOMIC;30;1;11;-0,942260922;-0,334879612;-1,13311E-15;1;0,866025404;-0,5;1;5450
4963;28.03.2022;1;12000;AUTONOMIC;1500;43;0;0;1360;705;5;;;0;25000;66;;249;24;;BACCALAUREATE_AUTONOMIC;12;1;16;-0,942260922;-0,334879612;-1,13311E-15;1;0,866025404;-0,5;0;6391
4964;22.01.2022;0;14000;FULL_TIME;6000;33;0;0;1008;0;38;;;;3100;;;317;3;;BASIC_EDUCATION_FULL_TIME;30;1;24;-0,942260922;-0,334879612;-1,13311E-15;1;0,866025404;-0,5;1;4046
4965;12.04.2022;0;8000;FULL_TIME;4000;47;1;0,333333333;494;299;57;;;;299;;;296;8;;BACCALAUREATE_FULL_TIME;30;3;25;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;0;2025
4966;24.05.2022;1;12000;FULL_TIME;5000;28;2;0,666666667;1317;1725;47;;;;1500;;;19;1;;UNIVERSITY_FULL_TIME;30;3;1;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;0;2294
4967;11.02.2022;0;12000;AUTONOMIC;2500;19;0;0;355;2858;89;2863;;0;;264;;295;4;278;BASIC_EDUCATION_AUTONOMIC;7;1;109;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;0;-3814
4968;05.02.2022;0;9860;AUTONOMIC;3000;25;1;0,5;1390;500;69;;;45;500;518;;273;90;;BACCALAUREATE_AUTONOMIC;25;2;2;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;1;6711
4969;17.04.2022;0;4000;FULL_TIME;2000;20;0;0;176;44;48;;;;1553;;;176;8;;UNIVERSITY_FULL_TIME;11;1;10;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;0;-3293
4970;29.01.2022;;;;;;0;0;56;514;100;;;;1300;;;56;11;;BASIC_EDUCATION_FULL_TIME;30;1;16;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;1;3904
4971;06.01.2022;0;12000;AUTONOMIC;2000;34;8;0,888888889;1072;55;92;100;;;100;236;;75;75;51;BACCALAUREATE_AUTONOMIC;30;9;14;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;0;2921
4972;09.02.2022;0;18000;AUTONOMIC;1500;29;0;0;1402;0;62;855;;323;223;98;;289;13;74;BASIC_EDUCATION_AUTONOMIC;30;1;19;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;0;-1069
4973;19.05.2022;;;;;;3;0,75;924;638;55;;;58;3000;963;;87;5;;UNIVERSITY_FULL_TIME;30;4;12;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;1;9176
4974;06.04.2022;0;16000;FULL_TIME;6000;25;0;0;898;1800;89;;;33;1500;975;;102;14;;BACCALAUREATE_FULL_TIME;30;1;15;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;0;8035
4975;28.05.2022;;;;;;0;0;;;94;;;0;;517;;;;;UNIVERSITY_FULL_TIME;20;1;15;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;1;-4636
4976;12.03.2022;1;6000;FULL_TIME;1500;33;0;0;340;11;55;;;0;300;526;;255;9;;BACCALAUREATE_FULL_TIME;30;1;13;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;0;2567
4977;11.05.2022;;;;;;1;0,5;1071;89390;27;;;259;;466;;;276;;BACCALAUREATE_FULL_TIME;30;2;14;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;1;1585
4978;19.04.2022;1;7000;AUTONOMIC;3000;24;3;0,75;136;21;62;685;;0;2500;125;;136;23;130;BACCALAUREATE_AUTONOMIC;30;4;14;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;0;-1154
4979;27.04.2022;0;14000;AUTONOMIC;8500;37;1;0,5;43;385;87;;;0;480;;;43;3;;BACCALAUREATE_AUTONOMIC;30;2;0;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;0;-1723
4980;02.04.2022;0;12000;FULL_TIME;4000;25;0;0;681;0;68;15100;;47;492;193;;;126;;BACCALAUREATE_FULL_TIME;30;1;28;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;0;-365
4981;01.01.2022;1;6000;AUTONOMIC;2600;23;1;0,5;72;0;11;;;;0;;;72;6;;BASIC_EDUCATION_AUTONOMIC;28;2;12;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;0;5549
4982;09.01.2022;1;18000;FULL_TIME;3000;28;0;0;1403;0;63;;;;750;;;23;8;;BACCALAUREATE_FULL_TIME;30;1;15;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;0;-1222
4983;28.04.2022;0;16500;AUTONOMIC;0;18;4;0,8;140;4273;38;6000;;;6318;103;;140;3;103;BACCALAUREATE_AUTONOMIC;30;5;9;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;0;-4742
4984;09.01.2022;1;45000;AUTONOMIC;2500;30;0;0;21;0;29;;;;1748;;;21;7;;UNIVERSITY_AUTONOMIC;30;1;3;-0,997668769;-0,068242413;-1,13311E-15;1;0,866025404;-0,5;0;4423
4985;21.03.2022;0;5000;FULL_TIME;1500;54;2;0,666666667;268;4224;50;;;0;3300;320;;268;2;;BACCALAUREATE_FULL_TIME;30;3;29;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;0;424
4986;06.02.2022;;;;;;9;0,9;368;0;51;;;;;337;;;18;;BACCALAUREATE_AUTONOMIC;30;10;7;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;1;9259
4987;08.02.2022;1;15000;PART_TIME;7000;48;0;0;1388;1443;22;57601;;;55243;302;;50;1;302;UNIVERSITY_PART_TIME;30;1;9;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;0;3049
4988;31.03.2022;1;8000;FULL_TIME;5000;42;0;0;140;1211;82;;;;1000;791;;;;;UNIVERSITY_FULL_TIME;30;1;17;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;0;-3154
4989;03.05.2022;0;10000;AUTONOMIC;5000;23;0;0;93;1521;58;;;;1961;;;93;5;;BACCALAUREATE_AUTONOMIC;7;1;4;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;0;5081
4990;31.03.2022;0;14000;FULL_TIME;5000;26;0;0;661;327;99;;;;81300;;;239;25;;BACCALAUREATE_FULL_TIME;30;2;43;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;0;8886
4991;04.04.2022;0;30000;FULL_TIME;15000;31;2;0,666666667;49;748;94;5000;;;750;76;;49;15;76;UNIVERSITY_FULL_TIME;30;3;28;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;0;4472
4992;26.04.2022;;;;;;2;0,666666667;652;;26;;;73;;681;;;7;;UNIVERSITY_FULL_TIME;15;3;14;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;1;-3537
4993;24.03.2022;1;7000;FULL_TIME;3000;21;2;0,666666667;427;1926;69;6991;;66;1800;135;;37;8;;BACCALAUREATE_FULL_TIME;13;3;6;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;0;9212
4994;14.01.2022;0;19500;AUTONOMIC;4000;35;2;0,666666667;1040;640;19;;;0;987;757;;195;32;;UNIVERSITY_AUTONOMIC;30;3;15;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;1;-4967
4995;19.03.2022;1;15000;AUTONOMIC;4000;32;1;0,5;336;0;14;4680;;56;10112;96;;;;;BACCALAUREATE_AUTONOMIC;15;2;14;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;0;-2925
4996;17.02.2022;0;10500;FULL_TIME;500;28;0;0;567;28236;27;;;;;;;;;;BASIC_EDUCATION_FULL_TIME;30;1;33;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;0;-4511
4997;27.04.2022;0;7500;FULL_TIME;2000;25;0;0;834;500;84;;;;750;;;25;8;;BACCALAUREATE_FULL_TIME;30;1;6;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;0;-2348
4998;19.05.2022;1;80000;AUTONOMIC;50000;27;0;0;1319;3168;99;4500;;;5774;38;;101;1;38;BACCALAUREATE_AUTONOMIC;30;1;17;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;0;6518
4999;02.04.2022;;;;;;0;0;300;1560;39;5876;;0;1300;35;;39;17;;BASIC_EDUCATION_FULL_TIME;30;1;15;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;1;7224
5000;07.03.2022;0;9000;FULL_TIME;7500;23;3;0,75;561;4870;58;16054;;0;2250;186;;315;9;177;UNIVERSITY_FULL_TIME;7;4;14;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;0;7370
5001;02.02.2022;1;15000;FULL_TIME;2000;34;0;0;911;906;79;;;18;1745;;;;547;;BACCALAUREATE_FULL_TIME;30;1;8;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;0;-2351
5002;15.03.2022;1;6000;AUTONOMIC;1000;18;1;0,5;148;0;93;11125;;0;3900;49;;63;63;;BACCALAUREATE_AUTONOMIC;15;2;13;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;0;-329
5003;09.02.2022;0;15000;FULL_TIME;4000;33;0;0;57;7613;91;;;;28600;;;57;9;;BACCALAUREATE_FULL_TIME;20;1;23;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;0;-1940
5004;23.02.2022;0;14000;FULL_TIME;2000;40;0;0;45;5;24;;;;3188;41;;45;5;;UNIVERSITY_FULL_TIME;30;1;0;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;0;-4244
5005;28.03.2022;;;;;;0;0;98;196;49;;;;4990;;;98;6;;UNIVERSITY_AUTONOMIC;30;1;45;-0,979084088;0,203456013;-1,13311E-15;1;0,866025404;-0,5;1;5222
5006;16.02.2022;1;8000;AUTONOMIC;2500;46;0;0;;;6;;;;;641;;;;;BACCALAUREATE_AUTONOMIC;15;1;15;-0,887885218;0,460065038;-1,13311E-15;1;0,866025404;-0,5;0;1326
5007;10.03.2022;1;5200;PART_TIME;2000;19;0;0;;350;34;;;;500;;;;;;BACCALAUREATE_PART_TIME;30;1;2;-0,887885218;0,460065038;-1,13311E-15;1;0,866025404;-0,5;0;1932
5008;15.04.2022;;;;;;2;0,666666667;775;3185;88;2480;;;3000;31;;352;3;31;BACCALAUREATE_AUTONOMIC;30;3;4;-0,887885218;0,460065038;-1,13311E-15;1;0,866025404;-0,5;1;4856
5009;03.04.2022;1;8000;FULL_TIME;1000;26;0;0;31;0;77;;;;8000;;;31;3;;UNIVERSITY_FULL_TIME;30;1;29;-0,887885218;0,460065038;-1,13311E-15;1;0,866025404;-0,5;1;6574
5010;22.01.2022;0;9000;AUTONOMIC;7000;51;2;0,666666667;68;499;96;;;;4000;;;68;32;;BACCALAUREATE_AUTONOMIC;30;3;10;-0,887885218;0,460065038;-1,13311E-15;1;0,866025404;-0,5;0;8265
5011;27.05.2022;0;22000;AUTONOMIC;4500;34;8;0,888888889;40;2199;43;;;;;334;;;40;;UNIVERSITY_AUTONOMIC;30;9;25;-0,887885218;0,460065038;-1,13311E-15;1;0,866025404;-0,5;0;-85
5012;16.05.2022;1;10000;AUTONOMIC;2000;41;2;0,666666667;1357;9945;52;;;;183299;118;;307;102;;BACCALAUREATE_AUTONOMIC;15;3;10;-0,887885218;0,460065038;-1,13311E-15;1;0,866025404;-0,5;0;4066
5013;26.01.2022;0;8000;AUTONOMIC;500;19;3;0,75;10;2818;27;;;;2250;;;10;10;;BACCALAUREATE_AUTONOMIC;30;4;6;-0,887885218;0,460065038;-1,13311E-15;1;0,866025404;-0,5;0;6254
5014;04.05.2022;;;;;;0;0;200;341;24;;;;5000;;;200;10;;UNIVERSITY_AUTONOMIC;30;1;30;-0,887885218;0,460065038;-1,13311E-15;1;0,866025404;-0,5;1;6658
5015;28.03.2022;1;6000;FULL_TIME;4500;23;0;0;545;;82;;;;;639;;25;10;;BACCALAUREATE_FULL_TIME;30;1;14;-0,887885218;0,460065038;-1,13311E-15;1;0,866025404;-0,5;0;2818
5016;09.01.2022;0;12000;FULL_TIME;3000;21;6;0,857142857;289;500;56;900;;0;11867;91;;185;19;19;BACCALAUREATE_FULL_TIME;29;7;15;-0,887885218;0,460065038;-1,13311E-15;1;0,866025404;-0,5;1;9669
5017;15.01.2022;0;4600;AUTONOMIC;550;32;0;0;99;1719;5;1500;;;1500;29;;99;24;29;UNIVERSITY_AUTONOMIC;30;1;30;-0,730835964;0,682553143;-1,13311E-15;1;0,866025404;-0,5;0;7593
5018;11.03.2022;;;;;;1;0,5;744;0;48;;;1;4769;182;;;31;;UNIVERSITY_FULL_TIME;30;2;16;-0,730835964;0,682553143;-1,13311E-15;1;0,866025404;-0,5;1;7267
5019;06.02.2022;1;18500;FULL_TIME;3500;38;5;0,833333333;1360;3382;49;2200;;41;3718;316;;51;9;29;UNIVERSITY_FULL_TIME;30;6;11;-0,730835964;0,682553143;-1,13311E-15;1;0,866025404;-0,5;0;4248
5020;25.02.2022;1;7000;PART_TIME;2000;26;2;0,666666667;1181;897;95;;;0;1100;622;;53;25;;UNIVERSITY_PART_TIME;30;3;19;-0,730835964;0,682553143;-1,13311E-15;1;0,866025404;-0,5;0;9997
5021;22.05.2022;1;9700;FULL_TIME;3500;30;0;0;968;0;29;;;0;0;;;;;;UNIVERSITY_FULL_TIME;30;1;11;-0,730835964;0,682553143;-1,13311E-15;1;0,866025404;-0,5;0;3370
5022;24.02.2022;0;8000;FULL_TIME;500;26;2;0,666666667;491;697;40;1000;;50;7000;160;;258;9;31;BASIC_EDUCATION_FULL_TIME;30;3;12;-0,730835964;0,682553143;-1,13311E-15;1;0,866025404;-0,5;1;-675
5023;08.04.2022;0;8000;FULL_TIME;1500;28;0;0;1315;899;36;;;32;1998;501;;76;23;;BACCALAUREATE_FULL_TIME;22;1;11;-0,730835964;0,682553143;-1,13311E-15;1;0,866025404;-0,5;0;-1936
5024;12.05.2022;;;;;;0;0;1334;1152;41;;;;10000;208;;121;2;;BACCALAUREATE_RETIRED;30;1;16;-0,51958395;0,854419405;-1,13311E-15;1;0,866025404;-0,5;1;2220
5025;21.04.2022;0;18000;FULL_TIME;5000;27;2;0,666666667;385;4887;5;;;;1500;;;91;21;;UNIVERSITY_FULL_TIME;20;3;13;-0,51958395;0,854419405;-1,13311E-15;1;0,866025404;-0,5;0;3807
5026;09.01.2022;1;8000;FULL_TIME;1000;33;0;0;;;63;;;;;;;;;;UNIVERSITY_FULL_TIME;9;1;9;-0,51958395;0,854419405;-1,13311E-15;1;0,866025404;-0,5;0;967
5027;24.05.2022;1;8000;PART_TIME;3000;47;1;0,5;1294;7802;86;13594;;;;89;;121;121;79;BACCALAUREATE_PART_TIME;10;2;15;-0,51958395;0,854419405;-1,13311E-15;1;0,866025404;-0,5;0;-2755
5028;16.02.2022;;;;;;0;0;1088;1330;26;;;;1330;;;57;25;;UNIVERSITY_FULL_TIME;30;1;4;-0,51958395;0,854419405;-1,13311E-15;1;0,866025404;-0,5;1;8494
5029;03.03.2022;0;12000;FULL_TIME;6000;28;0;0;;4455;59;;;;;700;;;;;BASIC_EDUCATION_FULL_TIME;30;1;10;-0,51958395;0,854419405;-1,13311E-15;1;0,866025404;-0,5;0;3845
5030;23.02.2022;0;19000;FULL_TIME;12000;37;0;0;283;2739;14;4750;;;5000;33;;283;6;33;BACCALAUREATE_FULL_TIME;30;1;22;-0,51958395;0,854419405;-1,13311E-15;1;0,866025404;-0,5;1;5768
5031;27.01.2022;1;10000;FULL_TIME;700;22;0;0;33;1443;37;;;;1952;;;33;9;;BACCALAUREATE_FULL_TIME;15;2;26;-0,51958395;0,854419405;-1,13311E-15;1;0,866025404;-0,5;0;5472
5032;08.05.2022;1;8000;FULL_TIME;4000;28;6;0,857142857;782;0;84;27760;;88;500;364;;286;6;;BASIC_EDUCATION_FULL_TIME;9;7;9;-0,51958395;0,854419405;-1,13311E-15;1;0,866025404;-0,5;1;-1656
5033;23.03.2022;0;11000;FULL_TIME;2000;41;1;0,5;1382;79;60;;;;3625;322;;254;27;;BACCALAUREATE_FULL_TIME;30;2;18;-0,51958395;0,854419405;-1,13311E-15;1;0,866025404;-0,5;0;7380
5034;30.03.2022;;;;;;1;0,5;1194;570;4;1000;;0;1000;760;;99;11;87;UNIVERSITY_FULL_TIME;30;2;30;-0,51958395;0,854419405;-1,13311E-15;1;0,866025404;-0,5;1;4690
5035;08.04.2022;;;;;;0;0;1269;0;65;;;104;700;;;29;29;;BACCALAUREATE_AUTONOMIC;30;1;28;-0,51958395;0,854419405;-1,13311E-15;1;0,866025404;-0,5;1;6792
5036;19.04.2022;0;6000;FULL_TIME;1900;46;1;0,5;816;5289;9;;;;4300;;;150;9;;BASIC_EDUCATION_FULL_TIME;30;2;10;-0,51958395;0,854419405;-1,13311E-15;1;0,866025404;-0,5;0;705
5037;31.05.2022;0;10000;FULL_TIME;5000;28;2;0,666666667;822;0;75;3250;;;1996;33;;113;1;33;BACCALAUREATE_FULL_TIME;7;3;12;-0,51958395;0,854419405;-1,13311E-15;1;0,866025404;-0,5;0;540
5038;10.05.2022;1;7500;FULL_TIME;3000;36;0;0;1344;0;55;;;;23000;159;;338;110;;BACCALAUREATE_FULL_TIME;7;1;14;-0,269796771;0,962917287;-1,13311E-15;1;0,866025404;-0,5;0;-3902
5039;07.01.2022;0;9000;AUTONOMIC;1000;29;2;0,666666667;1272;148;55;20513;;0;1970;346;;116;19;;UNIVERSITY_AUTONOMIC;10;3;18;-0,269796771;0,962917287;-1,13311E-15;1;0,866025404;-0,5;0;1670
5040;02.03.2022;;;;;;0;0;33;866;67;;;;1200;396;;33;33;;UNIVERSITY_FULL_TIME;20;1;14;-0,269796771;0,962917287;-1,13311E-15;1;0,866025404;-0,5;1;343
5041;09.04.2022;1;8600;FULL_TIME;2000;28;0;0;790;;50;4600;;47;500;60;;18;18;;BASIC_EDUCATION_FULL_TIME;30;1;4;-0,269796771;0,962917287;-1,13311E-15;1;0,866025404;-0,5;0;2
5042;18.05.2022;;;;;;1;0,5;939;159;46;424;;15;;188;;93;93;;UNIVERSITY_AUTONOMIC;27;2;15;-0,269796771;0,962917287;-1,13311E-15;1;0,866025404;-0,5;1;7359
5043;23.02.2022;1;12000;FULL_TIME;7000;29;0;0;1391;0;68;8100;;57;900;159;;133;28;;UNIVERSITY_FULL_TIME;30;1;22;-0,269796771;0,962917287;-1,13311E-15;1;0,866025404;-0,5;0;-1754
5044;21.01.2022;1;9500;PART_TIME;7000;28;2;0,666666667;183;;63;;;25;;;;;;;BACCALAUREATE_PART_TIME;7;3;16;-0,269796771;0,962917287;-1,13311E-15;1;0,866025404;-0,5;0;2586
5045;13.02.2022;0;8000;FULL_TIME;3000;25;2;0,666666667;76;79;1;;;0;3000;;;76;6;;UNIVERSITY_FULL_TIME;20;3;10;-2,44929E-16;1;-1,13311E-15;1;0,866025404;-0,5;0;-1346
5046;04.03.2022;1;6600;FULL_TIME;800;25;0;0;1182;0;89;;;158;2000;380;;301;2;;BACCALAUREATE_FULL_TIME;30;1;13;-2,44929E-16;1;-1,13311E-15;1;0,866025404;-0,5;0;-4337
5047;06.02.2022;;;;;;0;0;1361;1351;40;;;22;1878;889;;184;20;;BACCALAUREATE_FULL_TIME;15;1;22;-2,44929E-16;1;-1,13311E-15;1;0,866025404;-0,5;1;-2249
5048;18.05.2022;0;30000;AUTONOMIC;5000;42;3;0,75;55;0;9;;;;5250;;;55;8;;BACCALAUREATE_AUTONOMIC;30;4;26;-2,44929E-16;1;-1,13311E-15;1;0,866025404;-0,5;0;2096
5049;17.01.2022;;;;;;0;0;1397;1176;81;15444;;401;5930;606;;230;2;;UNIVERSITY_FULL_TIME;15;1;22;-2,44929E-16;1;-1,13311E-15;1;0,866025404;-0,5;1;-3397
5050;07.01.2022;1;15000;AUTONOMIC;4000;49;4;0,666666667;412;0;4;2700;;85;5000;116;;96;9;116;BACCALAUREATE_AUTONOMIC;10;6;9;-2,44929E-16;1;-1,13311E-15;1;0,866025404;-0,5;0;5701
5051;12.04.2022;1;11900;FULL_TIME;4000;28;3;0,75;1430;896;74;;;;5299;682;;59;8;;UNIVERSITY_FULL_TIME;30;4;13;-2,44929E-16;1;-1,13311E-15;1;0,866025404;-0,5;0;-2644
5052;18.02.2022;1;5700;AUTONOMIC;1200;56;1;0,5;1350;3425;56;;;;3200;112;;315;1;;BACCALAUREATE_AUTONOMIC;15;2;10;-2,44929E-16;1;-1,13311E-15;1;0,866025404;-0,5;0;8998
5053;05.01.2022;;;;;;2;0,666666667;1454;0;96;7000;;0;7000;383;;69;12;32;BACCALAUREATE_MILITARY;15;3;17;0;1;-1,13311E-15;1;0,743144825;-0,669130606;1;7032
5054;17.01.2022;0;10000;PART_TIME;500;24;1;0,5;673;694;6;;;;4000;;;40;6;;UNIVERSITY_PART_TIME;22;2;15;0;1;-1,13311E-15;1;0,743144825;-0,669130606;0;4810
5055;13.04.2022;0;45000;FULL_TIME;20000;30;2;0,666666667;1442;0;12;;;0;7218;406;;115;25;;BACCALAUREATE_FULL_TIME;30;3;32;0;1;-1,13311E-15;1;0,743144825;-0,669130606;1;9341
5056;22.03.2022;0;5000;AUTONOMIC;2000;26;4;0,8;1043;0;61;;;189;0;196;;183;7;;BACCALAUREATE_AUTONOMIC;30;5;16;0,269796771;0,962917287;-1,13311E-15;1;0,743144825;-0,669130606;0;-1846
5057;21.04.2022;0;14000;FULL_TIME;2000;42;0;0;1377;1054;76;;;;1612;;;;;;UNIVERSITY_FULL_TIME;30;1;29;0,269796771;0,962917287;-1,13311E-15;1;0,743144825;-0,669130606;0;-1633
5058;15.03.2022;1;5000;FULL_TIME;2000;26;0;0;1192;0;32;1893;;;3300;306;;342;1;316;UNIVERSITY_FULL_TIME;26;1;6;0,269796771;0,962917287;-1,13311E-15;1;0,743144825;-0,669130606;1;5663
5059;03.04.2022;0;12000;FULL_TIME;5000;48;3;0,75;298;612;4;;;;1000;352;;298;3;;BACCALAUREATE_FULL_TIME;30;4;21;0,942260922;-0,334879612;-1,13311E-15;1;0,743144825;-0,669130606;0;-428
5060;29.05.2022;1;300000;AUTONOMIC;10000;33;0;0;1377;1403;54;4877;;164;1500;75;;24;5;;BACCALAUREATE_AUTONOMIC;23;1;5;0,942260922;-0,334879612;-1,13311E-15;1;0,743144825;-0,669130606;0;7705
5061;05.04.2022;0;16000;FULL_TIME;8000;43;4;0,8;78;;91;;;;1000;;;78;4;;UNIVERSITY_FULL_TIME;30;5;12;0,942260922;-0,334879612;-1,13311E-15;1;0,743144825;-0,669130606;0;4846
5062;17.02.2022;0;8000;AUTONOMIC;5000;27;0;0;331;0;92;;;;6403;;;331;11;;BACCALAUREATE_AUTONOMIC;19;1;11;0,816969893;-0,576680322;-1,13311E-15;1;0,743144825;-0,669130606;0;2655
5063;08.05.2022;;;;;;1;0,5;232;;86;;;4;;699;;177;84;;BACCALAUREATE_FULL_TIME;30;4;75;0,816969893;-0,576680322;-1,13311E-15;1;0,743144825;-0,669130606;1;6641
5064;29.01.2022;1;20000;FULL_TIME;0;29;0;0;944;1954;57;;;;5774;;;326;1;;UNIVERSITY_FULL_TIME;30;1;45;0,816969893;-0,576680322;-1,13311E-15;1;0,743144825;-0,669130606;0;496
5065;22.04.2022;1;8000;AUTONOMIC;1000;28;1;0,5;196;382;85;98688;;0;1300;175;;196;5;;BASIC_EDUCATION_AUTONOMIC;30;2;10;0,631087944;-0,775711291;-1,13311E-15;1;0,743144825;-0,669130606;0;4845
5066;09.01.2022;1;7000;PART_TIME;2500;47;0;0;1311;2435;18;5000;;94;;121;;;132;;BACCALAUREATE_PART_TIME;7;1;13;0,631087944;-0,775711291;-1,13311E-15;1;0,743144825;-0,669130606;0;8572
5067;15.04.2022;1;12000;FULL_TIME;6000;28;3;0,75;30;0;62;;;;100;;;30;19;;BACCALAUREATE_FULL_TIME;30;4;9;0,631087944;-0,775711291;-1,13311E-15;1;0,743144825;-0,669130606;1;6827
5068;08.05.2022;0;8000;FULL_TIME;2000;42;0;0;1176;2221;51;;;16;2000;;;57;28;;UNIVERSITY_FULL_TIME;30;1;24;0,631087944;-0,775711291;-1,13311E-15;1;0,743144825;-0,669130606;0;6516
